            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458119.666666667, A.D. 2018-Jan-01 04:00:00.0000,  4.290732635439033E+09, -1.285218510730617E+09, -7.241776223511273E+07,
2458119.708333333, A.D. 2018-Jan-01 05:00:00.0000,  4.290738119386093E+09, -1.285199652573919E+09, -7.241827887857002E+07,
2458119.750000000, A.D. 2018-Jan-01 06:00:00.0000,  4.290743603252560E+09, -1.285180794403173E+09, -7.241879553167760E+07,
2458119.791666667, A.D. 2018-Jan-01 07:00:00.0000,  4.290749087038462E+09, -1.285161936218379E+09, -7.241931219445753E+07,
2458119.833333333, A.D. 2018-Jan-01 08:00:00.0000,  4.290754570743828E+09, -1.285143078019537E+09, -7.241982886693227E+07,
2458119.875000000, A.D. 2018-Jan-01 09:00:00.0000,  4.290760054368686E+09, -1.285124219806647E+09, -7.242034554912388E+07,
2458119.916666667, A.D. 2018-Jan-01 10:00:00.0000,  4.290765537913064E+09, -1.285105361579710E+09, -7.242086224105501E+07,
2458119.958333333, A.D. 2018-Jan-01 11:00:00.0000,  4.290771021376992E+09, -1.285086503338725E+09, -7.242137894274765E+07,
2458120.000000000, A.D. 2018-Jan-01 12:00:00.0000,  4.290776504760497E+09, -1.285067645083693E+09, -7.242189565422410E+07,
2458120.041666667, A.D. 2018-Jan-01 13:00:00.0000,  4.290781988063607E+09, -1.285048786814613E+09, -7.242241237550700E+07,
2458120.083333333, A.D. 2018-Jan-01 14:00:00.0000,  4.290787471286351E+09, -1.285029928531487E+09, -7.242292910661805E+07,
2458120.125000000, A.D. 2018-Jan-01 15:00:00.0000,  4.290792954428758E+09, -1.285011070234313E+09, -7.242344584757990E+07,
2458120.166666667, A.D. 2018-Jan-01 16:00:00.0000,  4.290798437490855E+09, -1.284992211923092E+09, -7.242396259841478E+07,
2458120.208333333, A.D. 2018-Jan-01 17:00:00.0000,  4.290803920472671E+09, -1.284973353597825E+09, -7.242447935914493E+07,
2458120.250000000, A.D. 2018-Jan-01 18:00:00.0000,  4.290809403374234E+09, -1.284954495258512E+09, -7.242499612979257E+07,
2458120.291666667, A.D. 2018-Jan-01 19:00:00.0000,  4.290814886195573E+09, -1.284935636905151E+09, -7.242551291038018E+07,
2458120.333333333, A.D. 2018-Jan-01 20:00:00.0000,  4.290820368936716E+09, -1.284916778537744E+09, -7.242602970092982E+07,
2458120.375000000, A.D. 2018-Jan-01 21:00:00.0000,  4.290825851597692E+09, -1.284897920156291E+09, -7.242654650146407E+07,
2458120.416666667, A.D. 2018-Jan-01 22:00:00.0000,  4.290831334178528E+09, -1.284879061760792E+09, -7.242706331200480E+07,
2458120.458333333, A.D. 2018-Jan-01 23:00:00.0000,  4.290836816679253E+09, -1.284860203351247E+09, -7.242758013257468E+07,
2458120.500000000, A.D. 2018-Jan-02 00:00:00.0000,  4.290842299099896E+09, -1.284841344927656E+09, -7.242809696319568E+07,
2458120.541666667, A.D. 2018-Jan-02 01:00:00.0000,  4.290847781442074E+09, -1.284822486478372E+09, -7.242861379437637E+07,
2458120.583333333, A.D. 2018-Jan-02 02:00:00.0000,  4.290853263707365E+09, -1.284803627991755E+09, -7.242913061660457E+07,
2458120.625000000, A.D. 2018-Jan-02 03:00:00.0000,  4.290858745895739E+09, -1.284784769467825E+09, -7.242964742987132E+07,
2458120.666666667, A.D. 2018-Jan-02 04:00:00.0000,  4.290864228007165E+09, -1.284765910906599E+09, -7.243016423416823E+07,
2458120.708333333, A.D. 2018-Jan-02 05:00:00.0000,  4.290869710041611E+09, -1.284747052308093E+09, -7.243068102948618E+07,
2458120.750000000, A.D. 2018-Jan-02 06:00:00.0000,  4.290875191999048E+09, -1.284728193672325E+09, -7.243119781581682E+07,
2458120.791666667, A.D. 2018-Jan-02 07:00:00.0000,  4.290880673879444E+09, -1.284709334999312E+09, -7.243171459315157E+07,
2458120.833333333, A.D. 2018-Jan-02 08:00:00.0000,  4.290886155682767E+09, -1.284690476289072E+09, -7.243223136148125E+07,
2458120.875000000, A.D. 2018-Jan-02 09:00:00.0000,  4.290891637408989E+09, -1.284671617541622E+09, -7.243274812079769E+07,
2458120.916666667, A.D. 2018-Jan-02 10:00:00.0000,  4.290897119058077E+09, -1.284652758756979E+09, -7.243326487109172E+07,
2458120.958333333, A.D. 2018-Jan-02 11:00:00.0000,  4.290902600630001E+09, -1.284633899935161E+09, -7.243378161235499E+07,
2458121.000000000, A.D. 2018-Jan-02 12:00:00.0000,  4.290908082124729E+09, -1.284615041076184E+09, -7.243429834457844E+07,
2458121.041666667, A.D. 2018-Jan-02 13:00:00.0000,  4.290913563542232E+09, -1.284596182180066E+09, -7.243481506775391E+07,
2458121.083333333, A.D. 2018-Jan-02 14:00:00.0000,  4.290919044882477E+09, -1.284577323246824E+09, -7.243533178187245E+07,
2458121.125000000, A.D. 2018-Jan-02 15:00:00.0000,  4.290924526145435E+09, -1.284558464276476E+09, -7.243584848692513E+07,
2458121.166666667, A.D. 2018-Jan-02 16:00:00.0000,  4.290930007331073E+09, -1.284539605269039E+09, -7.243636518290353E+07,
2458121.208333333, A.D. 2018-Jan-02 17:00:00.0000,  4.290935488439363E+09, -1.284520746224530E+09, -7.243688186979890E+07,
2458121.250000000, A.D. 2018-Jan-02 18:00:00.0000,  4.290940969470273E+09, -1.284501887142966E+09, -7.243739854760242E+07,
2458121.291666667, A.D. 2018-Jan-02 19:00:00.0000,  4.290946450423770E+09, -1.284483028024365E+09, -7.243791521630543E+07,
2458121.333333333, A.D. 2018-Jan-02 20:00:00.0000,  4.290951931299826E+09, -1.284464168868744E+09, -7.243843187589949E+07,
2458121.375000000, A.D. 2018-Jan-02 21:00:00.0000,  4.290957412098409E+09, -1.284445309676121E+09, -7.243894852637553E+07,
2458121.416666667, A.D. 2018-Jan-02 22:00:00.0000,  4.290962892819488E+09, -1.284426450446511E+09, -7.243946516772515E+07,
2458121.458333333, A.D. 2018-Jan-02 23:00:00.0000,  4.290968373463032E+09, -1.284407591179934E+09, -7.243998179993963E+07,
2458121.500000000, A.D. 2018-Jan-03 00:00:00.0000,  4.290973854029011E+09, -1.284388731876406E+09, -7.244049842300993E+07,
2458121.541666667, A.D. 2018-Jan-03 01:00:00.0000,  4.290979334517394E+09, -1.284369872535944E+09, -7.244101503692782E+07,
2458121.583333333, A.D. 2018-Jan-03 02:00:00.0000,  4.290984814928149E+09, -1.284351013158566E+09, -7.244153164168441E+07,
2458121.625000000, A.D. 2018-Jan-03 03:00:00.0000,  4.290990295261245E+09, -1.284332153744288E+09, -7.244204823727089E+07,
2458121.666666667, A.D. 2018-Jan-03 04:00:00.0000,  4.290995775516654E+09, -1.284313294293130E+09, -7.244256482367867E+07,
2458121.708333333, A.D. 2018-Jan-03 05:00:00.0000,  4.291001255694341E+09, -1.284294434805106E+09, -7.244308140089887E+07,
2458121.750000000, A.D. 2018-Jan-03 06:00:00.0000,  4.291006735794279E+09, -1.284275575280236E+09, -7.244359796892309E+07,
2458121.791666667, A.D. 2018-Jan-03 07:00:00.0000,  4.291012215816434E+09, -1.284256715718535E+09, -7.244411452774262E+07,
2458121.833333333, A.D. 2018-Jan-03 08:00:00.0000,  4.291017695760777E+09, -1.284237856120022E+09, -7.244463107734853E+07,
2458121.875000000, A.D. 2018-Jan-03 09:00:00.0000,  4.291023175627277E+09, -1.284218996484714E+09, -7.244514761773223E+07,
2458121.916666667, A.D. 2018-Jan-03 10:00:00.0000,  4.291028655415903E+09, -1.284200136812627E+09, -7.244566414888507E+07,
2458121.958333333, A.D. 2018-Jan-03 11:00:00.0000,  4.291034135126624E+09, -1.284181277103780E+09, -7.244618067079836E+07,
2458122.000000000, A.D. 2018-Jan-03 12:00:00.0000,  4.291039614759408E+09, -1.284162417358190E+09, -7.244669718346334E+07,
2458122.041666667, A.D. 2018-Jan-03 13:00:00.0000,  4.291045094314226E+09, -1.284143557575873E+09, -7.244721368687129E+07,
2458122.083333333, A.D. 2018-Jan-03 14:00:00.0000,  4.291050573791046E+09, -1.284124697756847E+09, -7.244773018101358E+07,
2458122.125000000, A.D. 2018-Jan-03 15:00:00.0000,  4.291056053189837E+09, -1.284105837901130E+09, -7.244824666588151E+07,
2458122.166666667, A.D. 2018-Jan-03 16:00:00.0000,  4.291061532510570E+09, -1.284086978008738E+09, -7.244876314146638E+07,
2458122.208333333, A.D. 2018-Jan-03 17:00:00.0000,  4.291067011753211E+09, -1.284068118079689E+09, -7.244927960775948E+07,
2458122.250000000, A.D. 2018-Jan-03 18:00:00.0000,  4.291072490917732E+09, -1.284049258114001E+09, -7.244979606475210E+07,
2458122.291666667, A.D. 2018-Jan-03 19:00:00.0000,  4.291077970004101E+09, -1.284030398111690E+09, -7.245031251243567E+07,
2458122.333333333, A.D. 2018-Jan-03 20:00:00.0000,  4.291083449012287E+09, -1.284011538072773E+09, -7.245082895080119E+07,
2458122.375000000, A.D. 2018-Jan-03 21:00:00.0000,  4.291088927942259E+09, -1.283992677997269E+09, -7.245134537984037E+07,
2458122.416666667, A.D. 2018-Jan-03 22:00:00.0000,  4.291094406793987E+09, -1.283973817885195E+09, -7.245186179954416E+07,
2458122.458333333, A.D. 2018-Jan-03 23:00:00.0000,  4.291099885567439E+09, -1.283954957736567E+09, -7.245237820990407E+07,
2458122.500000000, A.D. 2018-Jan-04 00:00:00.0000,  4.291105364262585E+09, -1.283936097551403E+09, -7.245289461091137E+07,
2458122.541666667, A.D. 2018-Jan-04 01:00:00.0000,  4.291110842879394E+09, -1.283917237329720E+09, -7.245341100255710E+07,
2458122.583333333, A.D. 2018-Jan-04 02:00:00.0000,  4.291116321417834E+09, -1.283898377071535E+09, -7.245392738483310E+07,
2458122.625000000, A.D. 2018-Jan-04 03:00:00.0000,  4.291121799877876E+09, -1.283879516776866E+09, -7.245444375773025E+07,
2458122.666666667, A.D. 2018-Jan-04 04:00:00.0000,  4.291127278259488E+09, -1.283860656445731E+09, -7.245496012123996E+07,
2458122.708333333, A.D. 2018-Jan-04 05:00:00.0000,  4.291132756562639E+09, -1.283841796078146E+09, -7.245547647535348E+07,
2458122.750000000, A.D. 2018-Jan-04 06:00:00.0000,  4.291138234787299E+09, -1.283822935674128E+09, -7.245599282006240E+07,
2458122.791666667, A.D. 2018-Jan-04 07:00:00.0000,  4.291143712933436E+09, -1.283804075233696E+09, -7.245650915535772E+07,
2458122.833333333, A.D. 2018-Jan-04 08:00:00.0000,  4.291149191001021E+09, -1.283785214756865E+09, -7.245702548123085E+07,
2458122.875000000, A.D. 2018-Jan-04 09:00:00.0000,  4.291154668990021E+09, -1.283766354243654E+09, -7.245754179767293E+07,
2458122.916666667, A.D. 2018-Jan-04 10:00:00.0000,  4.291160146900406E+09, -1.283747493694080E+09, -7.245805810467553E+07,
2458122.958333333, A.D. 2018-Jan-04 11:00:00.0000,  4.291165624732145E+09, -1.283728633108160E+09, -7.245857440222979E+07,
2458123.000000000, A.D. 2018-Jan-04 12:00:00.0000,  4.291171102485208E+09, -1.283709772485911E+09, -7.245909069032717E+07,
2458123.041666667, A.D. 2018-Jan-04 13:00:00.0000,  4.291176580159563E+09, -1.283690911827351E+09, -7.245960696895862E+07,
2458123.083333333, A.D. 2018-Jan-04 14:00:00.0000,  4.291182057755180E+09, -1.283672051132497E+09, -7.246012323811597E+07,
2458123.125000000, A.D. 2018-Jan-04 15:00:00.0000,  4.291187535272027E+09, -1.283653190401366E+09, -7.246063949778998E+07,
2458123.166666667, A.D. 2018-Jan-04 16:00:00.0000,  4.291193012710074E+09, -1.283634329633975E+09, -7.246115574797243E+07,
2458123.208333333, A.D. 2018-Jan-04 17:00:00.0000,  4.291198490069291E+09, -1.283615468830343E+09, -7.246167198865438E+07,
2458123.250000000, A.D. 2018-Jan-04 18:00:00.0000,  4.291203967349645E+09, -1.283596607990485E+09, -7.246218821982700E+07,
2458123.291666667, A.D. 2018-Jan-04 19:00:00.0000,  4.291209444551106E+09, -1.283577747114420E+09, -7.246270444148183E+07,
2458123.333333333, A.D. 2018-Jan-04 20:00:00.0000,  4.291214921673645E+09, -1.283558886202164E+09, -7.246322065361017E+07,
2458123.375000000, A.D. 2018-Jan-04 21:00:00.0000,  4.291220398717228E+09, -1.283540025253735E+09, -7.246373685620326E+07,
2458123.416666667, A.D. 2018-Jan-04 22:00:00.0000,  4.291225875681826E+09, -1.283521164269150E+09, -7.246425304925221E+07,
2458123.458333333, A.D. 2018-Jan-04 23:00:00.0000,  4.291231352567408E+09, -1.283502303248427E+09, -7.246476923274875E+07,
2458123.500000000, A.D. 2018-Jan-05 00:00:00.0000,  4.291236829373943E+09, -1.283483442191583E+09, -7.246528540668380E+07,
2458123.541666667, A.D. 2018-Jan-05 01:00:00.0000,  4.291242306101400E+09, -1.283464581098634E+09, -7.246580157104897E+07,
2458123.583333333, A.D. 2018-Jan-05 02:00:00.0000,  4.291247782749748E+09, -1.283445719969599E+09, -7.246631772583514E+07,
2458123.625000000, A.D. 2018-Jan-05 03:00:00.0000,  4.291253259318956E+09, -1.283426858804495E+09, -7.246683387103415E+07,
2458123.666666667, A.D. 2018-Jan-05 04:00:00.0000,  4.291258735808994E+09, -1.283407997603338E+09, -7.246735000663680E+07,
2458123.708333333, A.D. 2018-Jan-05 05:00:00.0000,  4.291264212219831E+09, -1.283389136366147E+09, -7.246786613263458E+07,
2458123.750000000, A.D. 2018-Jan-05 06:00:00.0000,  4.291269688551435E+09, -1.283370275092938E+09, -7.246838224901915E+07,
2458123.791666667, A.D. 2018-Jan-05 07:00:00.0000,  4.291275164803777E+09, -1.283351413783729E+09, -7.246889835578126E+07,
2458123.833333333, A.D. 2018-Jan-05 08:00:00.0000,  4.291280640976824E+09, -1.283332552438536E+09, -7.246941445291251E+07,
2458123.875000000, A.D. 2018-Jan-05 09:00:00.0000,  4.291286117070546E+09, -1.283313691057379E+09, -7.246993054040420E+07,
2458123.916666667, A.D. 2018-Jan-05 10:00:00.0000,  4.291291593084913E+09, -1.283294829640272E+09, -7.247044661824745E+07,
2458123.958333333, A.D. 2018-Jan-05 11:00:00.0000,  4.291297069019893E+09, -1.283275968187235E+09, -7.247096268643385E+07,
2458124.000000000, A.D. 2018-Jan-05 12:00:00.0000,  4.291302544875456E+09, -1.283257106698284E+09, -7.247147874495453E+07,
2458124.041666667, A.D. 2018-Jan-05 13:00:00.0000,  4.291308020651570E+09, -1.283238245173436E+09, -7.247199479380071E+07,
2458124.083333333, A.D. 2018-Jan-05 14:00:00.0000,  4.291313496348205E+09, -1.283219383612709E+09, -7.247251083296388E+07,
2458124.125000000, A.D. 2018-Jan-05 15:00:00.0000,  4.291318971965331E+09, -1.283200522016120E+09, -7.247302686243516E+07,
2458124.166666667, A.D. 2018-Jan-05 16:00:00.0000,  4.291324447502914E+09, -1.283181660383686E+09, -7.247354288220608E+07,
2458124.208333333, A.D. 2018-Jan-05 17:00:00.0000,  4.291329922960927E+09, -1.283162798715425E+09, -7.247405889226782E+07,
2458124.250000000, A.D. 2018-Jan-05 18:00:00.0000,  4.291335398339337E+09, -1.283143937011354E+09, -7.247457489261156E+07,
2458124.291666667, A.D. 2018-Jan-05 19:00:00.0000,  4.291340873638113E+09, -1.283125075271490E+09, -7.247509088322890E+07,
2458124.333333333, A.D. 2018-Jan-05 20:00:00.0000,  4.291346348857225E+09, -1.283106213495850E+09, -7.247560686411089E+07,
2458124.375000000, A.D. 2018-Jan-05 21:00:00.0000,  4.291351823996642E+09, -1.283087351684452E+09, -7.247612283524883E+07,
2458124.416666667, A.D. 2018-Jan-05 22:00:00.0000,  4.291357299056333E+09, -1.283068489837314E+09, -7.247663879663414E+07,
2458124.458333333, A.D. 2018-Jan-05 23:00:00.0000,  4.291362774036266E+09, -1.283049627954451E+09, -7.247715474825829E+07,
2458124.500000000, A.D. 2018-Jan-06 00:00:00.0000,  4.291368248936412E+09, -1.283030766035882E+09, -7.247767069011205E+07,
2458124.541666667, A.D. 2018-Jan-06 01:00:00.0000,  4.291373723756739E+09, -1.283011904081624E+09, -7.247818662218732E+07,
2458124.583333333, A.D. 2018-Jan-06 02:00:00.0000,  4.291379198497217E+09, -1.282993042091693E+09, -7.247870254447490E+07,
2458124.625000000, A.D. 2018-Jan-06 03:00:00.0000,  4.291384673157814E+09, -1.282974180066109E+09, -7.247921845696670E+07,
2458124.666666667, A.D. 2018-Jan-06 04:00:00.0000,  4.291390147738500E+09, -1.282955318004887E+09, -7.247973435965335E+07,
2458124.708333333, A.D. 2018-Jan-06 05:00:00.0000,  4.291395622239244E+09, -1.282936455908045E+09, -7.248025025252664E+07,
2458124.750000000, A.D. 2018-Jan-06 06:00:00.0000,  4.291401096660015E+09, -1.282917593775600E+09, -7.248076613557774E+07,
2458124.791666667, A.D. 2018-Jan-06 07:00:00.0000,  4.291406571000782E+09, -1.282898731607570E+09, -7.248128200879776E+07,
2458124.833333333, A.D. 2018-Jan-06 08:00:00.0000,  4.291412045261514E+09, -1.282879869403972E+09, -7.248179787217826E+07,
2458124.875000000, A.D. 2018-Jan-06 09:00:00.0000,  4.291417519442181E+09, -1.282861007164823E+09, -7.248231372571033E+07,
2458124.916666667, A.D. 2018-Jan-06 10:00:00.0000,  4.291422993542751E+09, -1.282842144890140E+09, -7.248282956938541E+07,
2458124.958333333, A.D. 2018-Jan-06 11:00:00.0000,  4.291428467563193E+09, -1.282823282579941E+09, -7.248334540319484E+07,
2458125.000000000, A.D. 2018-Jan-06 12:00:00.0000,  4.291433941503478E+09, -1.282804420234243E+09, -7.248386122712994E+07,
2458125.041666667, A.D. 2018-Jan-06 13:00:00.0000,  4.291439415363574E+09, -1.282785557853063E+09, -7.248437704118174E+07,
2458125.083333333, A.D. 2018-Jan-06 14:00:00.0000,  4.291444889143449E+09, -1.282766695436419E+09, -7.248489284534192E+07,
2458125.125000000, A.D. 2018-Jan-06 15:00:00.0000,  4.291450362843074E+09, -1.282747832984328E+09, -7.248540863960147E+07,
2458125.166666667, A.D. 2018-Jan-06 16:00:00.0000,  4.291455836462417E+09, -1.282728970496807E+09, -7.248592442395186E+07,
2458125.208333333, A.D. 2018-Jan-06 17:00:00.0000,  4.291461310001448E+09, -1.282710107973873E+09, -7.248644019838440E+07,
2458125.250000000, A.D. 2018-Jan-06 18:00:00.0000,  4.291466783460135E+09, -1.282691245415544E+09, -7.248695596289039E+07,
2458125.291666667, A.D. 2018-Jan-06 19:00:00.0000,  4.291472256838448E+09, -1.282672382821836E+09, -7.248747171746099E+07,
2458125.333333333, A.D. 2018-Jan-06 20:00:00.0000,  4.291477730136356E+09, -1.282653520192768E+09, -7.248798746208775E+07,
2458125.375000000, A.D. 2018-Jan-06 21:00:00.0000,  4.291483203353828E+09, -1.282634657528357E+09, -7.248850319676173E+07,
2458125.416666667, A.D. 2018-Jan-06 22:00:00.0000,  4.291488676490833E+09, -1.282615794828620E+09, -7.248901892147422E+07,
2458125.458333333, A.D. 2018-Jan-06 23:00:00.0000,  4.291494149547340E+09, -1.282596932093573E+09, -7.248953463621682E+07,
2458125.500000000, A.D. 2018-Jan-07 00:00:00.0000,  4.291499622523319E+09, -1.282578069323235E+09, -7.249005034098071E+07,
2458125.541666667, A.D. 2018-Jan-07 01:00:00.0000,  4.291505095418738E+09, -1.282559206517623E+09, -7.249056603575706E+07,
2458125.583333333, A.D. 2018-Jan-07 02:00:00.0000,  4.291510568233568E+09, -1.282540343676753E+09, -7.249108172053725E+07,
2458125.625000000, A.D. 2018-Jan-07 03:00:00.0000,  4.291516040967776E+09, -1.282521480800644E+09, -7.249159739531261E+07,
2458125.666666667, A.D. 2018-Jan-07 04:00:00.0000,  4.291521513621331E+09, -1.282502617889313E+09, -7.249211306007451E+07,
2458125.708333333, A.D. 2018-Jan-07 05:00:00.0000,  4.291526986194205E+09, -1.282483754942776E+09, -7.249262871481407E+07,
2458125.750000000, A.D. 2018-Jan-07 06:00:00.0000,  4.291532458686364E+09, -1.282464891961051E+09, -7.249314435952258E+07,
2458125.791666667, A.D. 2018-Jan-07 07:00:00.0000,  4.291537931097778E+09, -1.282446028944155E+09, -7.249365999419171E+07,
2458125.833333333, A.D. 2018-Jan-07 08:00:00.0000,  4.291543403428418E+09, -1.282427165892107E+09, -7.249417561881232E+07,
2458125.875000000, A.D. 2018-Jan-07 09:00:00.0000,  4.291548875678250E+09, -1.282408302804922E+09, -7.249469123337591E+07,
2458125.916666667, A.D. 2018-Jan-07 10:00:00.0000,  4.291554347847246E+09, -1.282389439682619E+09, -7.249520683787388E+07,
2458125.958333333, A.D. 2018-Jan-07 11:00:00.0000,  4.291559819935374E+09, -1.282370576525214E+09, -7.249572243229747E+07,
2458126.000000000, A.D. 2018-Jan-07 12:00:00.0000,  4.291565291942602E+09, -1.282351713332725E+09, -7.249623801663774E+07,
2458126.041666667, A.D. 2018-Jan-07 13:00:00.0000,  4.291570763868901E+09, -1.282332850105169E+09, -7.249675359088629E+07,
2458126.083333333, A.D. 2018-Jan-07 14:00:00.0000,  4.291576235714239E+09, -1.282313986842563E+09, -7.249726915503436E+07,
2458126.125000000, A.D. 2018-Jan-07 15:00:00.0000,  4.291581707478585E+09, -1.282295123544925E+09, -7.249778470907331E+07,
2458126.166666667, A.D. 2018-Jan-07 16:00:00.0000,  4.291587179161909E+09, -1.282276260212272E+09, -7.249830025299424E+07,
2458126.208333333, A.D. 2018-Jan-07 17:00:00.0000,  4.291592650764180E+09, -1.282257396844621E+09, -7.249881578678852E+07,
2458126.250000000, A.D. 2018-Jan-07 18:00:00.0000,  4.291598122285367E+09, -1.282238533441989E+09, -7.249933131044769E+07,
2458126.291666667, A.D. 2018-Jan-07 19:00:00.0000,  4.291603593725439E+09, -1.282219670004395E+09, -7.249984682396275E+07,
2458126.333333333, A.D. 2018-Jan-07 20:00:00.0000,  4.291609065084364E+09, -1.282200806531855E+09, -7.250036232732517E+07,
